venue,full_date,match_start_time_estimated,segment_start_time_estimated,gender,batting_team,bowling_team,over_range,total_runs
Docklands Stadium,2004-12-05,10:00,10:00,male,Australia,New Zealand,1-10,65
Docklands Stadium,2004-12-05,10:00,10:45,male,Australia,New Zealand,11-20,52
Docklands Stadium,2004-12-05,10:00,11:30,male,Australia,New Zealand,21-30,25
Docklands Stadium,2004-12-05,10:00,12:15,male,Australia,New Zealand,31-40,52
Docklands Stadium,2004-12-05,10:00,13:00,male,Australia,New Zealand,41-50,52
Docklands Stadium,2004-12-05,10:00,10:00,male,New Zealand,Australia,1-10,37
Docklands Stadium,2004-12-05,10:00,10:45,male,New Zealand,Australia,11-20,39
Docklands Stadium,2004-12-05,10:00,11:30,male,New Zealand,Australia,21-30,48
Docklands Stadium,2004-12-05,10:00,12:15,male,New Zealand,Australia,31-40,46
Docklands Stadium,2004-12-05,10:00,13:00,male,New Zealand,Australia,41-50,77
"Takashinga Sports Club, Highfield, Harare",2023-07-06,10:00,10:00,male,United Arab Emirates,United States of America,1-10,45
"Takashinga Sports Club, Highfield, Harare",2023-07-06,10:00,10:45,male,United Arab Emirates,United States of America,11-20,47
"Takashinga Sports Club, Highfield, Harare",2023-07-06,10:00,11:30,male,United Arab Emirates,United States of America,21-30,46
"Takashinga Sports Club, Highfield, Harare",2023-07-06,10:00,12:15,male,United Arab Emirates,United States of America,31-40,62
"Takashinga Sports Club, Highfield, Harare",2023-07-06,10:00,13:00,male,United Arab Emirates,United States of America,41-50,108
"Takashinga Sports Club, Highfield, Harare",2023-07-06,10:00,10:00,male,United States of America,United Arab Emirates,1-10,55
"Takashinga Sports Club, Highfield, Harare",2023-07-06,10:00,10:45,male,United States of America,United Arab Emirates,11-20,42
"Takashinga Sports Club, Highfield, Harare",2023-07-06,10:00,11:30,male,United States of America,United Arab Emirates,21-30,47
"Takashinga Sports Club, Highfield, Harare",2023-07-06,10:00,12:15,male,United States of America,United Arab Emirates,31-40,77
"Takashinga Sports Club, Highfield, Harare",2023-07-06,10:00,13:00,male,United States of America,United Arab Emirates,41-50,86
"Castle Avenue, Dublin",2022-06-11,10:00,10:00,female,Ireland,South Africa,1-10,14
"Castle Avenue, Dublin",2022-06-11,10:00,10:45,female,Ireland,South Africa,11-20,29
"Castle Avenue, Dublin",2022-06-11,10:00,11:30,female,Ireland,South Africa,21-30,26
"Castle Avenue, Dublin",2022-06-11,10:00,10:00,female,South Africa,Ireland,1-10,30
"Castle Avenue, Dublin",2022-06-11,10:00,10:45,female,South Africa,Ireland,11-20,40
Harare Sports Club,2003-02-19,10:00,10:00,male,India,Zimbabwe,1-10,54
Harare Sports Club,2003-02-19,10:00,10:45,male,India,Zimbabwe,11-20,63
Harare Sports Club,2003-02-19,10:00,11:30,male,India,Zimbabwe,21-30,29
Harare Sports Club,2003-02-19,10:00,12:15,male,India,Zimbabwe,31-40,42
Harare Sports Club,2003-02-19,10:00,13:00,male,India,Zimbabwe,41-50,67
Harare Sports Club,2003-02-19,10:00,10:00,male,Zimbabwe,India,1-10,26
Harare Sports Club,2003-02-19,10:00,10:45,male,Zimbabwe,India,11-20,39
Harare Sports Club,2003-02-19,10:00,11:30,male,Zimbabwe,India,21-30,47
Harare Sports Club,2003-02-19,10:00,12:15,male,Zimbabwe,India,31-40,48
Harare Sports Club,2003-02-19,10:00,13:00,male,Zimbabwe,India,41-50,12
"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",2024-06-15,10:00,10:00,female,West Indies,Sri Lanka,1-10,35
"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",2024-06-15,10:00,10:45,female,West Indies,Sri Lanka,11-20,49
"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",2024-06-15,10:00,11:30,female,West Indies,Sri Lanka,21-30,37
"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",2024-06-15,10:00,12:15,female,West Indies,Sri Lanka,31-40,41
"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",2024-06-15,10:00,13:00,female,West Indies,Sri Lanka,41-50,33
"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",2024-06-15,10:00,10:00,female,Sri Lanka,West Indies,1-10,59
"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",2024-06-15,10:00,10:45,female,Sri Lanka,West Indies,11-20,57
"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",2024-06-15,10:00,11:30,female,Sri Lanka,West Indies,21-30,44
"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",2024-06-15,10:00,12:15,female,Sri Lanka,West Indies,31-40,38
"Sabina Park, Kingston",2007-04-24,10:00,10:00,male,Sri Lanka,New Zealand,1-10,46
"Sabina Park, Kingston",2007-04-24,10:00,10:45,male,Sri Lanka,New Zealand,11-20,38
"Sabina Park, Kingston",2007-04-24,10:00,11:30,male,Sri Lanka,New Zealand,21-30,45
"Sabina Park, Kingston",2007-04-24,10:00,12:15,male,Sri Lanka,New Zealand,31-40,58
"Sabina Park, Kingston",2007-04-24,10:00,13:00,male,Sri Lanka,New Zealand,41-50,102
"Sabina Park, Kingston",2007-04-24,10:00,10:00,male,New Zealand,Sri Lanka,1-10,30
"Sabina Park, Kingston",2007-04-24,10:00,10:45,male,New Zealand,Sri Lanka,11-20,70
"Sabina Park, Kingston",2007-04-24,10:00,11:30,male,New Zealand,Sri Lanka,21-30,38
"Sabina Park, Kingston",2007-04-24,10:00,12:15,male,New Zealand,Sri Lanka,31-40,57
"Sabina Park, Kingston",2007-04-24,10:00,13:00,male,New Zealand,Sri Lanka,41-50,13
"Rajiv Gandhi International Stadium, Uppal",2009-11-05,10:00,10:00,male,Australia,India,1-10,56
"Rajiv Gandhi International Stadium, Uppal",2009-11-05,10:00,10:45,male,Australia,India,11-20,70
"Rajiv Gandhi International Stadium, Uppal",2009-11-05,10:00,11:30,male,Australia,India,21-30,42
"Rajiv Gandhi International Stadium, Uppal",2009-11-05,10:00,12:15,male,Australia,India,31-40,77
"Rajiv Gandhi International Stadium, Uppal",2009-11-05,10:00,13:00,male,Australia,India,41-50,105
"Rajiv Gandhi International Stadium, Uppal",2009-11-05,10:00,10:00,male,India,Australia,1-10,68
"Rajiv Gandhi International Stadium, Uppal",2009-11-05,10:00,10:45,male,India,Australia,11-20,61
"Rajiv Gandhi International Stadium, Uppal",2009-11-05,10:00,11:30,male,India,Australia,21-30,72
"Rajiv Gandhi International Stadium, Uppal",2009-11-05,10:00,12:15,male,India,Australia,31-40,75
"Rajiv Gandhi International Stadium, Uppal",2009-11-05,10:00,13:00,male,India,Australia,41-50,71
"County Ground, New Road",2015-07-26,10:00,10:00,female,Australia,England,1-10,24
"County Ground, New Road",2015-07-26,10:00,10:45,female,Australia,England,11-20,48
"County Ground, New Road",2015-07-26,10:00,11:30,female,Australia,England,21-30,35
"County Ground, New Road",2015-07-26,10:00,12:15,female,Australia,England,31-40,55
"County Ground, New Road",2015-07-26,10:00,13:00,female,Australia,England,41-50,79
"County Ground, New Road",2015-07-26,10:00,10:00,female,England,Australia,1-10,29
"County Ground, New Road",2015-07-26,10:00,10:45,female,England,Australia,11-20,25
"County Ground, New Road",2015-07-26,10:00,11:30,female,England,Australia,21-30,45
"County Ground, New Road",2015-07-26,10:00,12:15,female,England,Australia,31-40,43
"County Ground, New Road",2015-07-26,10:00,13:00,female,England,Australia,41-50,10
Sharjah Cricket Stadium,2015-03-17,10:00,10:00,female,Pakistan,South Africa,1-10,31
Sharjah Cricket Stadium,2015-03-17,10:00,10:45,female,Pakistan,South Africa,11-20,25
Sharjah Cricket Stadium,2015-03-17,10:00,11:30,female,Pakistan,South Africa,21-30,31
Sharjah Cricket Stadium,2015-03-17,10:00,12:15,female,Pakistan,South Africa,31-40,26
Sharjah Cricket Stadium,2015-03-17,10:00,13:00,female,Pakistan,South Africa,41-50,40
Sharjah Cricket Stadium,2015-03-17,10:00,10:00,female,South Africa,Pakistan,1-10,35
Sharjah Cricket Stadium,2015-03-17,10:00,10:45,female,South Africa,Pakistan,11-20,38
Sharjah Cricket Stadium,2015-03-17,10:00,11:30,female,South Africa,Pakistan,21-30,34
Sharjah Cricket Stadium,2015-03-17,10:00,12:15,female,South Africa,Pakistan,31-40,24
Sharjah Cricket Stadium,2015-03-17,10:00,13:00,female,South Africa,Pakistan,41-50,25
Grace Road,2017-07-08,10:00,10:00,female,South Africa,India,1-10,71
Grace Road,2017-07-08,10:00,10:45,female,South Africa,India,11-20,55
Grace Road,2017-07-08,10:00,11:30,female,South Africa,India,21-30,37
Grace Road,2017-07-08,10:00,12:15,female,South Africa,India,31-40,40
Grace Road,2017-07-08,10:00,13:00,female,South Africa,India,41-50,70
Grace Road,2017-07-08,10:00,10:00,female,India,South Africa,1-10,40
Grace Road,2017-07-08,10:00,10:45,female,India,South Africa,11-20,25
Grace Road,2017-07-08,10:00,11:30,female,India,South Africa,21-30,29
Grace Road,2017-07-08,10:00,12:15,female,India,South Africa,31-40,34
Grace Road,2017-07-08,10:00,13:00,female,India,South Africa,41-50,30
Melbourne Cricket Ground,2009-02-06,10:00,10:00,male,Australia,New Zealand,1-10,35
Melbourne Cricket Ground,2009-02-06,10:00,10:45,male,Australia,New Zealand,11-20,37
Melbourne Cricket Ground,2009-02-06,10:00,11:30,male,Australia,New Zealand,21-30,35
Melbourne Cricket Ground,2009-02-06,10:00,12:15,male,Australia,New Zealand,31-40,54
Melbourne Cricket Ground,2009-02-06,10:00,13:00,male,Australia,New Zealand,41-50,64
Melbourne Cricket Ground,2009-02-06,10:00,10:00,male,New Zealand,Australia,1-10,42
Melbourne Cricket Ground,2009-02-06,10:00,10:45,male,New Zealand,Australia,11-20,33
Melbourne Cricket Ground,2009-02-06,10:00,11:30,male,New Zealand,Australia,21-30,40
Melbourne Cricket Ground,2009-02-06,10:00,12:15,male,New Zealand,Australia,31-40,55
Melbourne Cricket Ground,2009-02-06,10:00,13:00,male,New Zealand,Australia,41-50,56
McLean Park,2009-03-03,10:00,10:00,male,India,New Zealand,1-10,69
McLean Park,2009-03-03,10:00,10:45,male,India,New Zealand,11-20,53
McLean Park,2009-03-03,10:00,11:30,male,India,New Zealand,21-30,68
McLean Park,2009-03-03,10:00,12:15,male,India,New Zealand,31-40,83
McLean Park,2009-03-03,10:00,10:00,male,New Zealand,India,1-10,35
McLean Park,2009-03-03,10:00,10:45,male,New Zealand,India,11-20,71
McLean Park,2009-03-03,10:00,11:30,male,New Zealand,India,21-30,56
"Old Hararians, Harare",2021-11-21,10:00,10:00,female,Pakistan,Bangladesh,1-10,20
"Old Hararians, Harare",2021-11-21,10:00,10:45,female,Pakistan,Bangladesh,11-20,30
"Old Hararians, Harare",2021-11-21,10:00,11:30,female,Pakistan,Bangladesh,21-30,27
"Old Hararians, Harare",2021-11-21,10:00,12:15,female,Pakistan,Bangladesh,31-40,38
"Old Hararians, Harare",2021-11-21,10:00,13:00,female,Pakistan,Bangladesh,41-50,86
"Old Hararians, Harare",2021-11-21,10:00,10:00,female,Bangladesh,Pakistan,1-10,25
"Old Hararians, Harare",2021-11-21,10:00,10:45,female,Bangladesh,Pakistan,11-20,46
"Old Hararians, Harare",2021-11-21,10:00,11:30,female,Bangladesh,Pakistan,21-30,14
"Old Hararians, Harare",2021-11-21,10:00,12:15,female,Bangladesh,Pakistan,31-40,28
"Old Hararians, Harare",2021-11-21,10:00,13:00,female,Bangladesh,Pakistan,41-50,89
Sharjah Cricket Stadium,2017-10-20,10:00,10:00,male,Sri Lanka,Pakistan,1-10,58
Sharjah Cricket Stadium,2017-10-20,10:00,10:45,male,Sri Lanka,Pakistan,11-20,32
Sharjah Cricket Stadium,2017-10-20,10:00,11:30,male,Sri Lanka,Pakistan,21-30,30
Sharjah Cricket Stadium,2017-10-20,10:00,12:15,male,Sri Lanka,Pakistan,31-40,44
Sharjah Cricket Stadium,2017-10-20,10:00,13:00,male,Sri Lanka,Pakistan,41-50,9
Sharjah Cricket Stadium,2017-10-20,10:00,10:00,male,Pakistan,Sri Lanka,1-10,40
Sharjah Cricket Stadium,2017-10-20,10:00,10:45,male,Pakistan,Sri Lanka,11-20,40
Sharjah Cricket Stadium,2017-10-20,10:00,11:30,male,Pakistan,Sri Lanka,21-30,33
Sharjah Cricket Stadium,2017-10-20,10:00,12:15,male,Pakistan,Sri Lanka,31-40,64
Edgbaston,2017-06-07,10:00,10:00,male,South Africa,Pakistan,1-10,47
Edgbaston,2017-06-07,10:00,10:45,male,South Africa,Pakistan,11-20,31
Edgbaston,2017-06-07,10:00,11:30,male,South Africa,Pakistan,21-30,43
Edgbaston,2017-06-07,10:00,12:15,male,South Africa,Pakistan,31-40,35
Edgbaston,2017-06-07,10:00,13:00,male,South Africa,Pakistan,41-50,63
Edgbaston,2017-06-07,10:00,10:00,male,Pakistan,South Africa,1-10,42
Edgbaston,2017-06-07,10:00,10:45,male,Pakistan,South Africa,11-20,34
Edgbaston,2017-06-07,10:00,11:30,male,Pakistan,South Africa,21-30,43
Sydney Cricket Ground,2015-01-16,10:00,10:00,male,England,Australia,1-10,39
Sydney Cricket Ground,2015-01-16,10:00,10:45,male,England,Australia,11-20,46
Sydney Cricket Ground,2015-01-16,10:00,11:30,male,England,Australia,21-30,29
Sydney Cricket Ground,2015-01-16,10:00,12:15,male,England,Australia,31-40,53
Sydney Cricket Ground,2015-01-16,10:00,13:00,male,England,Australia,41-50,67
Sydney Cricket Ground,2015-01-16,10:00,10:00,male,Australia,England,1-10,55
Sydney Cricket Ground,2015-01-16,10:00,10:45,male,Australia,England,11-20,48
Sydney Cricket Ground,2015-01-16,10:00,11:30,male,Australia,England,21-30,62
Sydney Cricket Ground,2015-01-16,10:00,12:15,male,Australia,England,31-40,70
Brabourne Stadium,2013-02-08,10:00,10:00,female,Australia,England,1-10,28
Brabourne Stadium,2013-02-08,10:00,10:45,female,Australia,England,11-20,36
Brabourne Stadium,2013-02-08,10:00,11:30,female,Australia,England,21-30,49
Brabourne Stadium,2013-02-08,10:00,12:15,female,Australia,England,31-40,18
Brabourne Stadium,2013-02-08,10:00,13:00,female,Australia,England,41-50,16
Brabourne Stadium,2013-02-08,10:00,10:00,female,England,Australia,1-10,38
Brabourne Stadium,2013-02-08,10:00,10:45,female,England,Australia,11-20,21
Brabourne Stadium,2013-02-08,10:00,11:30,female,England,Australia,21-30,22
Brabourne Stadium,2013-02-08,10:00,12:15,female,England,Australia,31-40,31
Brabourne Stadium,2013-02-08,10:00,13:00,female,England,Australia,41-50,33
"Hagley Oval, Christchurch",2025-11-16,10:00,10:00,male,New Zealand,West Indies,1-10,39
"Hagley Oval, Christchurch",2025-11-16,10:00,10:45,male,New Zealand,West Indies,11-20,55
"Hagley Oval, Christchurch",2025-11-16,10:00,11:30,male,New Zealand,West Indies,21-30,39
"Hagley Oval, Christchurch",2025-11-16,10:00,12:15,male,New Zealand,West Indies,31-40,52
"Hagley Oval, Christchurch",2025-11-16,10:00,13:00,male,New Zealand,West Indies,41-50,84
"Hagley Oval, Christchurch",2025-11-16,10:00,10:00,male,West Indies,New Zealand,1-10,32
"Hagley Oval, Christchurch",2025-11-16,10:00,10:45,male,West Indies,New Zealand,11-20,38
"Hagley Oval, Christchurch",2025-11-16,10:00,11:30,male,West Indies,New Zealand,21-30,34
"Hagley Oval, Christchurch",2025-11-16,10:00,12:15,male,West Indies,New Zealand,31-40,68
"Hagley Oval, Christchurch",2025-11-16,10:00,13:00,male,West Indies,New Zealand,41-50,90
Gymkhana Club Ground,2007-10-25,10:00,10:00,male,Bermuda,Kenya,1-10,24
Gymkhana Club Ground,2007-10-25,10:00,10:45,male,Bermuda,Kenya,11-20,45
Gymkhana Club Ground,2007-10-25,10:00,11:30,male,Bermuda,Kenya,21-30,57
Gymkhana Club Ground,2007-10-25,10:00,12:15,male,Bermuda,Kenya,31-40,46
Gymkhana Club Ground,2007-10-25,10:00,13:00,male,Bermuda,Kenya,41-50,2
Gymkhana Club Ground,2007-10-25,10:00,10:00,male,Kenya,Bermuda,1-10,63
Gymkhana Club Ground,2007-10-25,10:00,10:45,male,Kenya,Bermuda,11-20,55
Gymkhana Club Ground,2007-10-25,10:00,11:30,male,Kenya,Bermuda,21-30,57
"Kensington Oval, Bridgetown",2007-04-15,10:00,10:00,male,Ireland,Bangladesh,1-10,32
"Kensington Oval, Bridgetown",2007-04-15,10:00,10:45,male,Ireland,Bangladesh,11-20,43
"Kensington Oval, Bridgetown",2007-04-15,10:00,11:30,male,Ireland,Bangladesh,21-30,38
"Kensington Oval, Bridgetown",2007-04-15,10:00,12:15,male,Ireland,Bangladesh,31-40,53
"Kensington Oval, Bridgetown",2007-04-15,10:00,13:00,male,Ireland,Bangladesh,41-50,77
"Kensington Oval, Bridgetown",2007-04-15,10:00,10:00,male,Bangladesh,Ireland,1-10,45
"Kensington Oval, Bridgetown",2007-04-15,10:00,10:45,male,Bangladesh,Ireland,11-20,48
"Kensington Oval, Bridgetown",2007-04-15,10:00,11:30,male,Bangladesh,Ireland,21-30,29
"Kensington Oval, Bridgetown",2007-04-15,10:00,12:15,male,Bangladesh,Ireland,31-40,47
"Kensington Oval, Bridgetown",2007-04-15,10:00,13:00,male,Bangladesh,Ireland,41-50,0
Eden Park,2012-03-03,10:00,10:00,male,New Zealand,South Africa,1-10,29
Eden Park,2012-03-03,10:00,10:45,male,New Zealand,South Africa,11-20,38
Eden Park,2012-03-03,10:00,11:30,male,New Zealand,South Africa,21-30,39
Eden Park,2012-03-03,10:00,12:15,male,New Zealand,South Africa,31-40,60
Eden Park,2012-03-03,10:00,13:00,male,New Zealand,South Africa,41-50,40
Eden Park,2012-03-03,10:00,10:00,male,South Africa,New Zealand,1-10,57
Eden Park,2012-03-03,10:00,10:45,male,South Africa,New Zealand,11-20,37
Eden Park,2012-03-03,10:00,11:30,male,South Africa,New Zealand,21-30,57
Eden Park,2012-03-03,10:00,12:15,male,South Africa,New Zealand,31-40,37
Eden Park,2012-03-03,10:00,13:00,male,South Africa,New Zealand,41-50,20
Multan Cricket Stadium,2007-10-26,10:00,10:00,male,Pakistan,South Africa,1-10,24
Multan Cricket Stadium,2007-10-26,10:00,10:45,male,Pakistan,South Africa,11-20,43
Multan Cricket Stadium,2007-10-26,10:00,11:30,male,Pakistan,South Africa,21-30,53
Multan Cricket Stadium,2007-10-26,10:00,12:15,male,Pakistan,South Africa,31-40,46
Multan Cricket Stadium,2007-10-26,10:00,13:00,male,Pakistan,South Africa,41-50,64
Multan Cricket Stadium,2007-10-26,10:00,10:00,male,South Africa,Pakistan,1-10,65
Multan Cricket Stadium,2007-10-26,10:00,10:45,male,South Africa,Pakistan,11-20,48
Multan Cricket Stadium,2007-10-26,10:00,11:30,male,South Africa,Pakistan,21-30,61
Multan Cricket Stadium,2007-10-26,10:00,12:15,male,South Africa,Pakistan,31-40,59
Dubai International Cricket Stadium,2022-03-18,10:00,10:00,male,United Arab Emirates,Nepal,1-10,35
Dubai International Cricket Stadium,2022-03-18,10:00,10:45,male,United Arab Emirates,Nepal,11-20,24
Dubai International Cricket Stadium,2022-03-18,10:00,11:30,male,United Arab Emirates,Nepal,21-30,37
Dubai International Cricket Stadium,2022-03-18,10:00,12:15,male,United Arab Emirates,Nepal,31-40,40
Dubai International Cricket Stadium,2022-03-18,10:00,13:00,male,United Arab Emirates,Nepal,41-50,32
Dubai International Cricket Stadium,2022-03-18,10:00,10:00,male,Nepal,United Arab Emirates,1-10,32
Dubai International Cricket Stadium,2022-03-18,10:00,10:45,male,Nepal,United Arab Emirates,11-20,40
Dubai International Cricket Stadium,2022-03-18,10:00,11:30,male,Nepal,United Arab Emirates,21-30,35
Dubai International Cricket Stadium,2022-03-18,10:00,12:15,male,Nepal,United Arab Emirates,31-40,13
"Sir Vivian Richards Stadium, Antigua",2019-09-11,10:00,10:00,female,West Indies,Australia,1-10,18
"Sir Vivian Richards Stadium, Antigua",2019-09-11,10:00,10:45,female,West Indies,Australia,11-20,37
"Sir Vivian Richards Stadium, Antigua",2019-09-11,10:00,11:30,female,West Indies,Australia,21-30,25
"Sir Vivian Richards Stadium, Antigua",2019-09-11,10:00,12:15,female,West Indies,Australia,31-40,43
"Sir Vivian Richards Stadium, Antigua",2019-09-11,10:00,13:00,female,West Indies,Australia,41-50,57
"Sir Vivian Richards Stadium, Antigua",2019-09-11,10:00,10:00,female,Australia,West Indies,1-10,76
"Sir Vivian Richards Stadium, Antigua",2019-09-11,10:00,10:45,female,Australia,West Indies,11-20,46
"Sir Vivian Richards Stadium, Antigua",2019-09-11,10:00,11:30,female,Australia,West Indies,21-30,54
"Sir Vivian Richards Stadium, Antigua",2019-09-11,10:00,12:15,female,Australia,West Indies,31-40,6
Kingsmead,2021-01-23,10:00,10:00,female,South Africa,Pakistan,1-10,51
Kingsmead,2021-01-23,10:00,10:45,female,South Africa,Pakistan,11-20,40
Kingsmead,2021-01-23,10:00,11:30,female,South Africa,Pakistan,21-30,38
Kingsmead,2021-01-23,10:00,12:15,female,South Africa,Pakistan,31-40,52
Kingsmead,2021-01-23,10:00,13:00,female,South Africa,Pakistan,41-50,71
Kingsmead,2021-01-23,10:00,10:00,female,Pakistan,South Africa,1-10,47
Kingsmead,2021-01-23,10:00,10:45,female,Pakistan,South Africa,11-20,36
Kingsmead,2021-01-23,10:00,11:30,female,Pakistan,South Africa,21-30,54
Kingsmead,2021-01-23,10:00,12:15,female,Pakistan,South Africa,31-40,41
Kingsmead,2021-01-23,10:00,13:00,female,Pakistan,South Africa,41-50,61
"Sir Vivian Richards Stadium, North Sound, Antigua",2024-10-31,10:00,10:00,male,England,West Indies,1-10,46
